$GLGSV,2,1,08,69,44,170,47,70,73,283,47,71,17,331,43,73,29,266,44*66
$GLGSV,2,2,08,79,21,039,34,80,56,341,47,81,10,071,35,91,00,000,40*67
$GLGSV,2,1,08,69,44,170,47,70,73,283,47,71,17,331,43,73,29,266,45*67
$GLGSV,2,2,08,79,21,039,35,80,56,341,47,81,10,071,35,91,00,000,40*66
$GLGSV,2,1,08,69,44,170,47,70,73,283,47,71,17,331,44,73,29,266,45*60
$GLGSV,2,2,08,79,21,039,35,80,56,341,47,81,10,071,36,91,00,000,40*65
$GLGSV,2,1,08,69,44,170,47,70,73,283,47,71,17,331,43,73,29,266,45*67
$GLGSV,2,2,08,79,21,039,36,80,56,341,47,81,10,071,36,91,00,000,40*66
$GLGSV,2,1,08,69,44,170,47,70,73,283,47,71,17,331,43,73,29,266,45*67
$GLGSV,2,2,08,79,21,039,36,80,56,341,47,81,10,071,36,91,00,000,41*67
$GLGSV,2,1,08,69,44,170,47,70,73,283,47,71,17,331,43,73,29,266,45*67
$GLGSV,2,2,08,79,21,039,37,80,56,341,47,81,10,071,36,91,00,000,41*66
$GLGSV,2,1,08,69,44,170,47,70,73,283,47,71,17,331,43,73,29,266,45*67
$GLGSV,2,2,08,79,21,039,37,80,56,341,47,81,10,071,37,91,00,000,41*67
$GLGSV,2,1,08,69,44,170,47,70,73,283,47,71,17,331,43,73,29,266,45*67
$GLGSV,2,2,08,79,21,039,36,80,56,341,47,81,10,071,37,91,00,000,41*66
$GLGSV,2,1,08,69,44,170,47,70,73,283,47,71,17,331,43,73,29,266,45*67
$GLGSV,2,2,08,79,21,039,36,80,56,341,47,81,10,071,37,91,00,000,41*66
$GLGSV,2,1,08,69,44,170,47,70,73,283,47,71,17,331,43,73,29,266,45*67
$GLGSV,2,2,08,79,21,039,36,80,56,341,47,81,10,071,37,91,00,000,41*66
$GLGSV,2,1,08,69,44,170,47,70,73,283,47,71,17,331,43,73,29,266,45*67
$GLGSV,2,2,08,79,21,039,36,80,56,341,47,81,10,071,38,91,00,000,40*68
$GLGSV,2,1,08,69,44,170,47,70,73,283,47,71,17,331,43,73,29,266,45*67
$GLGSV,2,2,08,79,21,039,36,80,56,341,47,81,10,071,38,91,00,000,40*68
$GLGSV,2,1,08,69,44,170,47,70,73,283,47,71,17,331,43,73,29,266,45*67
$GLGSV,2,2,08,79,21,039,36,80,56,341,47,81,10,071,38,91,00,000,40*68
